what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583184884590
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583184885984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583184895416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583184909316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583185341979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583185351657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583185354677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583185356908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188370772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188372165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188615227
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583188637624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188658951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188659011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188659519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188660501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188662020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188662155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188664657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188678336
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583188678344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188679691
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188681420
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188681420
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188681454
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1583188681480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188681511
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583188681542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1583188681542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188686695
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188688746
error,log,,,"Internal Error",1583188688760
error,log,,,"Problems encountered while deleting resources.",1583188688760
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188688810
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188688889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188690461
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583188690467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1583188690467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188691539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188693856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1583188694572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188694589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188696479
error,log,,,"Unhandled event loop exception",1583188696508
error,log,,,"Unhandled event loop exception",1583188696509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188699123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188699160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188704822
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188727770
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188727770
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188730516
error,log,,,"Unhandled event loop exception during blocked modal context.",1583188730517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188733911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188741040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188747288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188780563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188786081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1583188789617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188809373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188815701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188818965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188824830
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188824920
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188824979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188827224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188832212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1583188833023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1583188833787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1583188835374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188836109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188838077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1583188845402
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583188847799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188863411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188865571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188872563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188929172
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583188929184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188960012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583188969846
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1583359007068
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1583359007069
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1583359007069
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1583359007070
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1583359007070
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1583359007071
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1583359007071
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1583359007071
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1583359007072
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1583359007072
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1583359007073
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1583359007074
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1583359007075
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1583359007076
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1583359007076
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1583359007077
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1583359007077
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1583359007077
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1583359007078
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1583359007079
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1583359007079
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1583359007080
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1583359007080
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1583359007081
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1583359007081
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1583359007081
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1583359007083
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1583359007084
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1583359007084
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1583359007085
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1583359007086
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1583359007086
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1583359007086
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1583359007087
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1583359007087
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1583359007088
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1583359007088
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1583359007089
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1583359007089
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1583359007090
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1583359007090
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1583359007091
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1583359007091
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1583359007092
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1583359007093
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1583359007095
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1583359007095
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1583359007096
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1583359007096
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1583359007096
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1583359007098
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1583359007098
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1583359007098
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1583359007099
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1583359007099
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1583359007100
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1583359007100
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1583359007101
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1583359007101
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1583359007102
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1583359007103
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1583359007103
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1583359007104
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1583359007104
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1583359007104
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1583359007104
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1583359007105
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1583359007106
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1583359007106
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1583359007108
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1583359007108
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1583359007109
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1583359007109
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1583359007110
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1583359007110
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1583359007111
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1583359007111
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1583359007111
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1583359007111
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1583359007112
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1583359007113
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1583359007113
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1583359007114
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1583359007114
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1583359007115
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1583359007115
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1583359007116
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1583359007116
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1583359007116
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1583359007118
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1583359007118
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1583359007119
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1583359007119
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1583359007119
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1583359007120
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1583359007120
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1583359007120
os,sysinfo,,,"win32",1583359007122
arch,sysinfo,,,"x86",1583359007122
ws,sysinfo,,,"win32",1583359007122
locale,sysinfo,,,"ru_RU",1583359007122
processors,sysinfo,,,"8",1583359007122
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1583359007122
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1583359007122
java.specification.name,sysinfo,,,"Java Platform API Specification",1583359007122
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583359007122
java.specification.version,sysinfo,,,"1.6",1583359007122
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1583359007122
java.version,sysinfo,,,"1.6.0_23",1583359007122
java.vm.info,sysinfo,,,"mixed mode",1583359007122
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1583359007122
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1583359007122
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583359007122
java.vm.specification.version,sysinfo,,,"1.0",1583359007122
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1583359007122
java.vm.version,sysinfo,,,"19.0-b09",1583359007122
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583359009045
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1583359009263
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1583359009306
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1583359009609
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1583359009636
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1583359009663
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1583359010618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359010709
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583359011589
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1583359013068
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359013077
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359013078
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1583359013155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359013208
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583359013214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1583359013214
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359015818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583359015880
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359015880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359016561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359019692
error,log,,,"Internal Error",1583359020518
error,log,,,"Internal Error",1583359020520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359021478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359022722
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583359022726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1583359022726
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1583359025892
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1583359026021
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1583359026026
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1583359026027
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1583359026028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359026431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359055406
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1583359077575
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1583359077579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359079400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359080294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359081228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359082209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359083124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359086906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359090627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359097327
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359097556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583359097781
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1583359098054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1583359098999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1583359099897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1583359101123
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583359101988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359106193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359108667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359110332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359111289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359116797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359118554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359123026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583359153194
